Employee ID,Joining Date,Salary,Total Customers Handled,Overall Sentiment Score,Feedback ID,Customer ID,Feedback Date,Feedback Text,Sentiment Score,Rating,Improvement Areas
166,2020-11-14,56178,258,0.3,F166003,C14192,2024-01-28,"Communication was unclear, but the problem was solved eventually.",0.06,3,Voice Modulation
166,2020-11-14,56178,258,0.3,F166004,C8435,2023-10-18,The employee needs to be more polite and resolve issues faster.,0.38,2,Behavior
166,2020-11-14,56178,258,0.3,F166005,C42368,2021-02-02,"Had a great experience, but communication could be better.",0.79,1,None
167,2024-08-03,55284,170,-0.04,F167001,C44880,2024-09-22,"Had a great experience, but communication could be better.",0.94,1,None
167,2024-08-03,55284,170,-0.04,F167002,C59434,2024-09-24,"Employee was rude, and the issue took too long to resolve.",-0.61,2,Behavior
167,2024-08-03,55284,170,-0.04,F167003,C57645,2024-09-02,"Excellent service, highly recommend!",0.49,3,Patience
167,2024-08-03,55284,170,-0.04,F167004,C26824,2024-09-15,"Employee was rude, and the issue took too long to resolve.",-0.92,2,Time Management
167,2024-08-03,55284,170,-0.04,F167005,C90789,2024-09-24,"Employee was rude, and the issue took too long to resolve.",-0.81,3,Listening Skills
167,2024-08-03,55284,170,-0.04,F167006,C51058,2024-08-14,"Satisfied with the service, but there’s room for improvement in tone.",0.22,4,Clarity of Explanation
167,2024-08-03,55284,170,-0.04,F167007,C31354,2024-08-24,"Had a great experience, but communication could be better.",0.5,4,None
167,2024-08-03,55284,170,-0.04,F167008,C32804,2024-08-21,"The service was good, but the employee could improve voice modulation.",0.7,3,None
167,2024-08-03,55284,170,-0.04,F167009,C60006,2024-08-28,It took too long to resolve the issue.,-0.87,2,Time Management
168,2020-09-25,54092,439,0.07,F168001,C84062,2023-08-16,It took too long to resolve the issue.,-0.97,3,None
168,2020-09-25,54092,439,0.07,F168002,C11532,2022-04-01,Employee was very helpful and resolved the issue in no time.,0.39,1,Patience
168,2020-09-25,54092,439,0.07,F168003,C57332,2023-11-08,"Excellent service, highly recommend!",-0.0,4,Politeness
168,2020-09-25,54092,439,0.07,F168004,C60003,2023-10-29,"The service was good, but the employee could improve voice modulation.",0.71,5,None
168,2020-09-25,54092,439,0.07,F168005,C52467,2023-08-24,"Great service, solved my issue quickly!",0.04,3,Communication Skills
168,2020-09-25,54092,439,0.07,F168006,C32950,2021-01-26,"Communication was unclear, but the problem was solved eventually.",-0.1,3,None
168,2020-09-25,54092,439,0.07,F168007,C50781,2021-10-14,"Communication was unclear, but the problem was solved eventually.",0.45,5,Problem Solving
169,2020-10-27,53709,206,0.08,F169001,C40693,2021-09-18,"Great service, solved my issue quickly!",0.08,4,Technical Knowledge
169,2020-10-27,53709,206,0.08,F169002,C2736,2021-10-16,"Satisfied with the service, but there’s room for improvement in tone.",0.04,3,Problem Solving
169,2020-10-27,53709,206,0.08,F169003,C16518,2021-10-17,"Excellent service, highly recommend!",0.24,1,Problem Solving
169,2020-10-27,53709,206,0.08,F169004,C37291,2023-01-15,"The service was good, but the employee could improve voice modulation.",0.73,4,None
169,2020-10-27,53709,206,0.08,F169005,C46467,2021-03-29,"Communication was unclear, but the problem was solved eventually.",0.04,5,Behavior
169,2020-10-27,53709,206,0.08,F169006,C4869,2021-09-25,"Communication was unclear, but the problem was solved eventually.",-0.01,2,Empathy
169,2020-10-27,53709,206,0.08,F169007,C48574,2023-05-23,It took too long to resolve the issue.,-0.54,2,Politeness
170,2023-11-14,57603,184,0.03,F170001,C8889,2024-05-04,"Great service, solved my issue quickly!",0.27,5,Problem Solving
170,2023-11-14,57603,184,0.03,F170002,C64360,2023-12-24,"Communication was unclear, but the problem was solved eventually.",0.34,2,Clarity of Explanation
170,2023-11-14,57603,184,0.03,F170003,C52202,2024-08-17,"Excellent service, highly recommend!",0.05,4,Voice Modulation
170,2023-11-14,57603,184,0.03,F170004,C88521,2024-05-29,"Communication was unclear, but the problem was solved eventually.",0.02,4,Patience
170,2023-11-14,57603,184,0.03,F170005,C90650,2024-01-08,Employee was very helpful and resolved the issue in no time.,0.41,1,Patience
170,2023-11-14,57603,184,0.03,F170006,C86338,2024-06-27,It took too long to resolve the issue.,-0.62,2,Empathy
170,2023-11-14,57603,184,0.03,F170007,C47979,2024-01-12,"Satisfied with the service, but there’s room for improvement in tone.",0.44,5,Clarity of Explanation
170,2023-11-14,57603,184,0.03,F170008,C94640,2024-05-22,"Employee was rude, and the issue took too long to resolve.",-0.65,4,None
171,2023-05-22,45059,498,0.0,F171001,C33950,2024-03-12,It took too long to resolve the issue.,-0.52,4,Technical Knowledge
171,2023-05-22,45059,498,0.0,F171002,C35867,2024-01-11,Employee was very helpful and resolved the issue in no time.,0.44,4,Communication Skills
171,2023-05-22,45059,498,0.0,F171003,C78461,2024-02-06,"Employee was rude, and the issue took too long to resolve.",-0.52,2,Problem Solving
171,2023-05-22,45059,498,0.0,F171004,C8161,2024-01-25,"Had a great experience, but communication could be better.",0.57,1,None
171,2023-05-22,45059,498,0.0,F171005,C69177,2024-06-01,"Satisfied with the service, but there’s room for improvement in tone.",0.04,1,Communication Skills
172,2023-12-25,58093,480,0.17,F172001,C65692,2024-04-25,"The service was good, but the employee could improve voice modulation.",0.98,3,None
172,2023-12-25,58093,480,0.17,F172002,C51589,2024-02-21,Employee was very helpful and resolved the issue in no time.,0.42,2,Listening Skills
172,2023-12-25,58093,480,0.17,F172003,C85315,2024-05-22,"Excellent service, highly recommend!",0.16,1,Clarity of Explanation
172,2023-12-25,58093,480,0.17,F172004,C44634,2024-09-06,Employee was very helpful and resolved the issue in no time.,-0.07,4,Problem Solving
172,2023-12-25,58093,480,0.17,F172005,C19368,2024-02-08,It took too long to resolve the issue.,-0.97,5,Patience
172,2023-12-25,58093,480,0.17,F172006,C8651,2024-01-09,"Excellent service, highly recommend!",0.4,1,Empathy
172,2023-12-25,58093,480,0.17,F172007,C48122,2024-06-16,The employee needs to be more polite and resolve issues faster.,0.3,3,Listening Skills
173,2020-02-26,52105,342,0.24,F173001,C15223,2020-10-04,"Communication was unclear, but the problem was solved eventually.",0.47,2,Problem Solving
173,2020-02-26,52105,342,0.24,F173002,C66983,2024-01-22,"Great service, solved my issue quickly!",0.23,5,Empathy
173,2020-02-26,52105,342,0.24,F173003,C42565,2023-02-12,"Employee was rude, and the issue took too long to resolve.",-0.85,3,Voice Modulation
173,2020-02-26,52105,342,0.24,F173004,C75219,2021-04-12,"Communication was unclear, but the problem was solved eventually.",0.03,4,Voice Modulation
173,2020-02-26,52105,342,0.24,F173005,C26173,2021-07-20,"The service was good, but the employee could improve voice modulation.",0.88,5,None
173,2020-02-26,52105,342,0.24,F173006,C58116,2023-10-15,"Great service, solved my issue quickly!",0.43,2,Behavior
173,2020-02-26,52105,342,0.24,F173007,C94563,2020-10-14,"Communication was unclear, but the problem was solved eventually.",0.47,2,Behavior
174,2020-10-22,56895,475,0.14,F174001,C97170,2021-02-22,"Communication was unclear, but the problem was solved eventually.",0.21,5,Voice Modulation
174,2020-10-22,56895,475,0.14,F174002,C27463,2024-09-07,"Great service, solved my issue quickly!",0.05,4,Politeness
174,2020-10-22,56895,475,0.14,F174003,C15229,2024-07-16,Employee was very helpful and resolved the issue in no time.,0.16,2,Time Management
175,2023-10-03,53620,169,0.29,F175001,C42839,2023-11-30,"Great service, solved my issue quickly!",0.09,3,Clarity of Explanation
175,2023-10-03,53620,169,0.29,F175002,C29536,2024-01-03,"Had a great experience, but communication could be better.",0.82,2,None
175,2023-10-03,53620,169,0.29,F175003,C29517,2023-12-28,It took too long to resolve the issue.,-0.57,3,Behavior
175,2023-10-03,53620,169,0.29,F175004,C87148,2024-01-15,"Had a great experience, but communication could be better.",0.8,5,None
176,2023-04-01,46740,124,0.13,F176001,C5095,2023-05-28,It took too long to resolve the issue.,-0.89,2,Behavior
176,2023-04-01,46740,124,0.13,F176002,C61586,2024-01-23,The employee needs to be more polite and resolve issues faster.,0.2,4,Language
176,2023-04-01,46740,124,0.13,F176003,C10622,2024-01-21,The employee needs to be more polite and resolve issues faster.,0.23,4,Technical Knowledge
176,2023-04-01,46740,124,0.13,F176004,C29045,2023-11-19,"The service was good, but the employee could improve voice modulation.",0.98,5,None
177,2019-10-29,46255,406,0.31,F177001,C65260,2023-02-21,"Excellent service, highly recommend!",0.34,4,None
177,2019-10-29,46255,406,0.31,F177002,C34026,2021-04-11,"Communication was unclear, but the problem was solved eventually.",0.36,5,Problem Solving
177,2019-10-29,46255,406,0.31,F177003,C11401,2022-09-18,Employee was very helpful and resolved the issue in no time.,0.08,2,Technical Knowledge
177,2019-10-29,46255,406,0.31,F177004,C25865,2021-02-13,"Excellent service, highly recommend!",0.29,2,Empathy
177,2019-10-29,46255,406,0.31,F177005,C30940,2021-05-22,"Communication was unclear, but the problem was solved eventually.",0.46,2,None
178,2023-10-18,46312,184,0.13,F178001,C92618,2024-09-19,It took too long to resolve the issue.,-0.98,1,Communication Skills
178,2023-10-18,46312,184,0.13,F178002,C29013,2024-07-15,"The service was good, but the employee could improve voice modulation.",0.88,3,None
178,2023-10-18,46312,184,0.13,F178003,C51681,2024-08-26,"Excellent service, highly recommend!",-0.07,3,Communication Skills
178,2023-10-18,46312,184,0.13,F178004,C91371,2024-01-06,"Had a great experience, but communication could be better.",0.57,5,None
178,2023-10-18,46312,184,0.13,F178005,C80495,2024-04-04,"Satisfied with the service, but there’s room for improvement in tone.",0.31,4,Communication Skills
178,2023-10-18,46312,184,0.13,F178006,C36565,2024-04-15,"Satisfied with the service, but there’s room for improvement in tone.",0.08,4,Communication Skills
179,2020-12-09,59375,443,0.08,F179001,C235,2023-08-29,It took too long to resolve the issue.,-0.51,4,Time Management
179,2020-12-09,59375,443,0.08,F179002,C76651,2023-05-11,The employee needs to be more polite and resolve issues faster.,0.11,5,Time Management
179,2020-12-09,59375,443,0.08,F179003,C35885,2022-11-05,Employee was very helpful and resolved the issue in no time.,-0.07,4,Language
179,2020-12-09,59375,443,0.08,F179004,C55546,2021-06-28,Employee was very helpful and resolved the issue in no time.,0.06,4,Behavior
179,2020-12-09,59375,443,0.08,F179005,C20516,2023-05-02,"Communication was unclear, but the problem was solved eventually.",0.38,5,Behavior
179,2020-12-09,59375,443,0.08,F179006,C27616,2022-01-23,"Excellent service, highly recommend!",0.12,1,Behavior
179,2020-12-09,59375,443,0.08,F179007,C25391,2024-08-13,"Excellent service, highly recommend!",0.32,4,Politeness
179,2020-12-09,59375,443,0.08,F179008,C6414,2022-12-14,The employee needs to be more polite and resolve issues faster.,0.21,1,Language
180,2020-12-16,54846,175,0.12,F180001,C93861,2023-07-18,"Satisfied with the service, but there’s room for improvement in tone.",0.18,4,Listening Skills
180,2020-12-16,54846,175,0.12,F180002,C2283,2022-12-12,"Communication was unclear, but the problem was solved eventually.",0.18,4,Politeness
180,2020-12-16,54846,175,0.12,F180003,C6680,2021-12-07,"Had a great experience, but communication could be better.",0.55,5,None
180,2020-12-16,54846,175,0.12,F180004,C79387,2024-07-15,Employee was very helpful and resolved the issue in no time.,0.13,5,None
180,2020-12-16,54846,175,0.12,F180005,C84037,2021-01-12,"Employee was rude, and the issue took too long to resolve.",-0.86,2,Clarity of Explanation
180,2020-12-16,54846,175,0.12,F180006,C87154,2022-05-06,The employee needs to be more polite and resolve issues faster.,0.41,2,Listening Skills
180,2020-12-16,54846,175,0.12,F180007,C67392,2023-10-16,"The service was good, but the employee could improve voice modulation.",0.84,5,None
180,2020-12-16,54846,175,0.12,F180008,C42722,2021-09-03,It took too long to resolve the issue.,-0.84,5,Clarity of Explanation
180,2020-12-16,54846,175,0.12,F180009,C65985,2023-11-09,"Communication was unclear, but the problem was solved eventually.",0.47,2,Empathy
181,2023-04-18,53670,280,0.13,F181001,C48306,2024-07-19,"Great service, solved my issue quickly!",0.31,5,Communication Skills
181,2023-04-18,53670,280,0.13,F181002,C21889,2024-04-08,"Had a great experience, but communication could be better.",0.98,1,None
181,2023-04-18,53670,280,0.13,F181003,C37766,2023-05-21,It took too long to resolve the issue.,-0.59,5,Language
181,2023-04-18,53670,280,0.13,F181004,C23912,2024-09-11,"The service was good, but the employee could improve voice modulation.",0.8,4,None
181,2023-04-18,53670,280,0.13,F181005,C47401,2023-10-18,It took too long to resolve the issue.,-0.98,3,Time Management
181,2023-04-18,53670,280,0.13,F181006,C82732,2024-03-27,Employee was very helpful and resolved the issue in no time.,-0.05,1,Voice Modulation
181,2023-04-18,53670,280,0.13,F181007,C97108,2023-07-07,"The service was good, but the employee could improve voice modulation.",0.71,3,None
181,2023-04-18,53670,280,0.13,F181008,C42358,2024-06-06,Employee was very helpful and resolved the issue in no time.,0.08,1,Behavior
181,2023-04-18,53670,280,0.13,F181009,C38775,2024-04-19,"Had a great experience, but communication could be better.",0.77,2,None
181,2023-04-18,53670,280,0.13,F181010,C86387,2024-09-09,"Employee was rude, and the issue took too long to resolve.",-0.69,3,Clarity of Explanation
182,2024-09-13,59474,311,0.32,F182001,C72543,2024-09-25,"Communication was unclear, but the problem was solved eventually.",0.43,4,Behavior
182,2024-09-13,59474,311,0.32,F182002,C99668,2024-09-15,"Excellent service, highly recommend!",0.46,1,Empathy
182,2024-09-13,59474,311,0.32,F182003,C55914,2024-09-28,"The service was good, but the employee could improve voice modulation.",0.99,4,None
182,2024-09-13,59474,311,0.32,F182004,C36849,2024-09-23,"Excellent service, highly recommend!",0.25,4,None
182,2024-09-13,59474,311,0.32,F182005,C49394,2024-09-24,"Had a great experience, but communication could be better.",0.53,4,None
182,2024-09-13,59474,311,0.32,F182006,C49414,2024-09-23,"Employee was rude, and the issue took too long to resolve.",-0.73,4,Empathy
183,2024-04-17,46961,271,0.19,F183001,C66627,2024-05-31,"Had a great experience, but communication could be better.",0.58,2,None
183,2024-04-17,46961,271,0.19,F183002,C22619,2024-09-12,"Great service, solved my issue quickly!",0.15,3,Politeness
183,2024-04-17,46961,271,0.19,F183003,C38820,2024-09-13,Employee was very helpful and resolved the issue in no time.,0.11,1,Communication Skills
183,2024-04-17,46961,271,0.19,F183004,C72545,2024-06-19,It took too long to resolve the issue.,-0.79,5,Time Management
183,2024-04-17,46961,271,0.19,F183005,C2155,2024-06-15,It took too long to resolve the issue.,-0.96,2,Politeness
183,2024-04-17,46961,271,0.19,F183006,C66511,2024-09-11,"Had a great experience, but communication could be better.",0.89,1,None
183,2024-04-17,46961,271,0.19,F183007,C71611,2024-08-19,"The service was good, but the employee could improve voice modulation.",0.88,2,None
183,2024-04-17,46961,271,0.19,F183008,C84672,2024-04-29,"Had a great experience, but communication could be better.",0.66,5,None
184,2020-01-13,58303,357,0.29,F184001,C42057,2020-09-06,"Communication was unclear, but the problem was solved eventually.",0.46,4,Empathy
184,2020-01-13,58303,357,0.29,F184002,C67340,2022-04-14,"Great service, solved my issue quickly!",0.37,3,Communication Skills
